Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/03FFA541A5A499F3E063D501100A3085/HD_1693250792730_170588164_1.JPEG,24006969,"428  Owls Rost. , Unit# 428",Shelton,NEW,04/03/2024,CO,,2101,2101,6,2,3/0,"1 Car Garage, Attached Garage",1990,5,"Club House, Playground/Tot Lot, Pool, Tennis Courts",301000,,530000,5258,PRD1,,,402,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,"Ceiling Fans, Central Air, Zoned","Hot Air, Zoned",Oil,Per Board of Ed,"Grill, Gutters, Lighting",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712425319696_Coming_Soon_Photo.JPEG,170625524,11  Erin Ct.,Norwalk,ACTV,02/20/2024,,0.16,1085,1085,8,3,2/0,"1 Car Garage, Attached Garage",1969,49,,257250,Private,450000,6473,B,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,"Ceiling Fans, Window Unit",Hot Water,Oil,,Covered Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/029455833069A383E0631401100A714E/HD_1691687812951_170590168_1.JPEG,24009009,48  Bodine Ct.,Stratford,NEW,04/08/2024,CP,,740,740,4,2,1/0,"0 Car Garage, 2 Total Spaces, None, Driveway, Paved",1940,0,,,,89900,,rm,,Thermopane Windows,544,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Playground/Tot Lot, Public Transportation, Shopping/Mall",No,No,Water Community,,None,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0028B013FAA702C1E0631401100A538B/HD_1689024194200_170583365_1.JPEG,170620760,1115  Route 169,Woodstock,ACTV,04/07/2024,,1.27,3596,2644,9,3,2/0,"2 Car Garage, Detached Garage",1986,66,,268500,,550000,6017,0,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,,04/07/2024,Wall Unit,Baseboard,"Oil, Wood, Other",,"Deck, French Doors",,,,
https://smartmls-assets.cdn-connectmls.com/pics/FCE1A7CE7247BEEEE053D501100A0C8F/HD_1685469147394_170566930_1.JPEG,24004434,"7  Southwick Ct. N., Unit# 7",Milford,NEW,03/27/2024,CO,,1133,1133,5,2,2/0,"1 Car Garage, 3 Total Spaces, Attached Garage, Driveway, Paved, Off Street Parking",2000,12,,179330,,400000,4872,RA,,,417,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,,,Central Air,Hot Air,Natural Gas,Per Board of Ed,"Gutters, Lighting, Patio",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/FE999EFAE86FC073E0531401100AAA62/HD_1687306755344_170578843_1.JPEG,170617018,13  Hill St.,Branford,ACTV,01/07/2024,,0.59,1188,1188,5,2,1/0,"0 Car Garage, 2 Total Spaces, Paved",1940,91,,183500,"Private, Dirt",275000,5485,R4,,,,No,,No,Branford,Per Board of Ed,"Basketball Court, Health Club, Library, Medical Facilities, Park, Shopping/Mall",No,Yes,"Direct Waterfront, Frontage, Lake, Water Community",02/06/2024,Central Air,"Baseboard, Other","Electric, Natural Gas",,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FE82A7D3BD180C06E053D501100A18C5/HD_1687236316879_170577842_1.JPEG,24008164,"125  Warner Hill Rd. , Unit# 21",Stratford,NEW,04/04/2024,CO,,748,748,4,1,1/0,"0 Car Garage, 2 Total Spaces, None, Off Street Parking, Unassigned Parking",1980,4,Pool,90440,,185000,3636,H-3,,,320,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,,Wall Unit,Baseboard,Natural Gas,,Balcony,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/019E367AEC872DE9E063D501100A9CB6/HD_1690649204829_170586887_1.JPEG,170617324,14  Cockenoe Dr.,Westport,ACTV,01/23/2024,,0.25,3500,3500,9,4,4/2,"2 Car Garage, 2 Total Spaces, Attached Garage, Under House Garage",2024,76,,99999999,Gravel,7195000,99999999,A,,,,No,,No,Staples,Kings Highway,"Golf Course, Library, Medical Facilities, Park, Playground/Tot Lot, Shopping/Mall, Tennis Courts",No,Yes,"Direct Waterfront, L. I. Sound Frontage, Beach, View",,"Central Air, Zoned",Heat Pump,Propane,,"Awnings, Balcony, Deck, Gutters, Lighting, Patio, Underground Sprinkler",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/00837EF8FF496876E0631401100AA470/HD_1689431906391_170584711_1.JPEG,24006278,"18  L Hermitage Dr. , Unit# 18",Shelton,NEW,04/06/2024,CO,,2605,2117,8,3,3/0,"1 Car Garage, Attached Garage",1987,2,,293720,,519900,5131,R-1,,"Ridge Vents, Thermopane Windows",525,Yes,Monthly,No,Shelton,Elizabeth Shelton,"Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Public Pool, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,Perry Hill,"Deck, Gutters, Lighting",Shelton,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F880C3E9AD0F1A5E063D501100A9D55/HD_1705938656616_170588897_1.JPEG,170622055,353  Twin Lakes Rd.,Salisbury,ACTV,02/16/2024,,6.05,4212,3312,7,5,6/1,"2 Car Garage, Detached Garage",2024,52,,154100,,3495000,1695,RR1,,Generator,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,"Access, Walk to Water",,Central Air,"Heat Pump, Radiant",Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/010A2122DE28BD5AE0631401100AE9BF/HD_1690032582329_170585279_1.JPEG,24008650,205  Holly Hill Dr.,Rocky Hill,NEW,04/07/2024,CO,,1452,1452,5,2,2/1,"1 Car Garage, 2 Total Spaces, Detached Garage, Paved",1988,1,,175770,,279900,6067,Per town,,,390,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Golf Course, Medical Facilities",No,No,Not Applicable,,Central Air,Baseboard,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/01E2A1BE01C40FEBE0631401100AFD1F/HD_1690937309588_170586950_1.JPEG,170619554,259  Maple Rd.,Easton,ACTV,02/20/2024,,6.06,4830,3348,10,4,4/1,"4 Car Garage, 4 Total Spaces, Attached Garage",1986,77,,608090,Private,960000,17610,R3,,,,No,,No,Joel Barlow,Samuel Staples,,No,No,Not Applicable,,Central Air,Gravity Warm Air,"Oil, Propane",,,Helen Keller,,,
https://smartmls-assets.cdn-connectmls.com/pics/04141F6F831F234AE0631401100A1376/P_1693336851331_170590753_1.JPEG,24005321,"175  Natchaug Dr. , Unit# 175",Meriden,ACTV,03/23/2024,CO,,1252,1252,5,2,1/1,"1 Car Garage, 1 Total Spaces, Under House Garage, Paved, Driveway",1972,17,Basketball Court,106750,,265000,3714,residential,,Storm Doors,350,Yes,Monthly,No,Francis T. Maloney,Per Board of Ed,"Golf Course, Park, Playground/Tot Lot, Public Rec Facilities, Putting Green",Yes,No,,,Central Air,Hot Air,Natural Gas,,Deck,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/FB6D382CFA8992A0E053D501100ACF40/HD_1683831036404_170569362_1.JPEG,170623881,419  Beach Rd.,Fairfield,ACTV,03/02/2024,,0.49,3612,3612,10,4,3/2,"2 Car Garage, Attached Garage",1953,53,,781900,,1999000,21510,R3,,,,No,,No,Fairfield Ludlowe,Roger Sherman,"Library, Medical Facilities, Park, Playground/Tot Lot, Public Rec Facilities, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,,Central Air,"Baseboard, Hot Water",Natural Gas,,"Shed, Patio",Roger Ludlowe,,,
https://smartmls-assets.cdn-connectmls.com/pics/FC4F2B6B80330DF8E0531401100A938E/HD_1684790870654_170562604_1.JPEG,24008355,"6  Lyle Ct. , Unit# F",Farmington,NEW,04/05/2024,CO,,1533,1533,5,2,1/1,"1 Car Garage, 2 Total Spaces, Detached Garage, Paved, Off Street Parking",1971,3,"Club House, Pool",144620,,289900,,RDM,,,560,Yes,Monthly,No,Farmington,East Farms,"Golf Course, Health Club, Medical Facilities, Park, Private School(s), Public Transportation, Shopping/Mall",Yes,No,Not Applicable,,Central Air,"Baseboard, Hot Water",Natural Gas,,"Sidewalk, Patio",,"Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/FD15F94B18FFFFC2E0531401100AEE93/HD_1685643965019_170573371_1.JPEG,24000595,14  Sunset Ln.,Washington,ACTV,02/29/2024,,3,2507,2257,6,2,2/1,"4 Car Garage, 6 Total Spaces, Attached Garage, Detached Garage, Paved",1971,40,,307250,,725000,4378,R-1,,,,No,,No,Shepaug,Washington,,No,No,,,Central Air,Hot Air,Oil,,,Shepaug,,,
https://smartmls-assets.cdn-connectmls.com/pics/FD13938BA29907E8E0531401100A256C/HD_1685632544963_170570276_1.JPEG,24007039,"63  Scenic Dr. , Unit# 63",Berlin,NEW,04/05/2024,CO,,1920,1920,6,3,2/1,"2 Car Garage, 4 Total Spaces, Attached Garage, Paved",2012,3,,279100,,489900,8250,OT2,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,,No,No,,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/01C87BD10441775DE063D501100A2FEF/HD_1690818635109_170569159_1.JPEG,170617130,1  Bonwit Rd.,Greenwich,ACTV,01/04/2024,,0.194,2952,2352,7,4,3/1,"0 Car Garage, Carport",1954,98,,684740,,2500000,7968,R-7,,,,No,,No,Greenwich,North Mianus,,No,No,Not Applicable,,Central Air,Hydro Air,Natural Gas,,Patio,Eastern,,,
https://smartmls-assets.cdn-connectmls.com/pics/FDA2330DCE4C57A2E0531401100A35F8/HD_1686247931351_170575167_1.JPEG,24001658,"16  Bleeker Cir. , Unit# 16",North Haven,ACTV,04/02/2024,CO,,2338,2338,8,3,2/1,"2 Car Garage, Attached Garage",2021,27,,300920,,649000,9825,R40,,"Storm Doors, Thermopane Windows",345,Yes,Monthly,No,North Haven,Montowese,,No,No,Not Applicable,04/02/2024,"Ceiling Fans, Central Air",Hot Air,Natural Gas,Per Board of Ed,Patio,North Haven,,,
https://smartmls-assets.cdn-connectmls.com/pics/FE2EF66196F505CCE0531401100AD55A/HD_1686849484775_170577801_1.JPEG,170620848,34  Jondot Dr.,Enfield,ACTV,02/29/2024,,0.07,1187,1187,6,3,1/1,"0 Car Garage, Driveway",1938,74,,111100,Private,299900,3817,R33,,,,No,,Yes,Enfield,Per Board of Ed,,No,No,"View, Walk to Water",02/29/2024,Central Air,Hot Air,Oil,,"Porch-Enclosed, Shed",,,,
https://smartmls-assets.cdn-connectmls.com/pics/019257B2F73A8095E063D501100AA911/HD_1690599712640_170587744_1.JPEG,24005429,"41  Steamboat Wharf  , Unit# 41",Groton,NEW,03/27/2024,CO,,1200,1200,6,2,2/1,"1 Car Garage, Attached Garage, Under House Garage",1981,12,,444640,,949000,10807,MDD,,,730,Yes,Quarterly,No,Fitch Senior,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Private School(s), Shopping/Mall",No,Yes,"River, Walk to Water, Association Required, Water Community, View, Access",,Central Air,Hot Water,Oil,,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/01D22338DBF23BC1E063D501100AD9C2/HD_1690855339761_170578486_1.JPEG,170617745,20  Cathy (lot 16) Ln.,East Windsor,ACTV - UA,01/07/2024,,0.31,2078,2078,8,4,3/1,"2 Car Garage, 4 Total Spaces, Attached Garage",2024,91,None,0,Paved,515000,0,MFDD,,Thermopane Windows,,No,,No,East Windsor,Broad Brook,,No,No,Not Applicable,02/04/2024,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/10B7D5EE225068EBE063D501100A38DB/HD_1707234108559_170584049_1.JPEG,24007481,"22  Clemens Ct. , Unit# 22",Rocky Hill,NEW,04/07/2024,CO,,1450,1450,5,2,2/1,"1 Car Garage, Unit Garage",1974,6,,111930,,309000,4021,R-20,,,347,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,Yes,Yes,Pond,,Central Air,Hot Water,Natural Gas,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/00B7DA137C5CEB17E0631401100A14B3/HD_1689639130979_170584594_1.JPEG,170620077,34  Pleasant St.,New Britain,ACTV,01/20/2024,,0.12,3280,3280,6,3,2/0,"4 Car Garage, 6 Total Spaces, Attached Garage",1900,79,,115990,Private,319900,4440,I2,,,,No,,No,New Britain,Per Board of Ed,,No,No,Not Applicable,,None,"Baseboard, Radiator","Electric, Natural Gas",,"Gutters, Sidewalk",,,,
https://smartmls-assets.cdn-connectmls.com/pics/FAB90E889F19FFB5E053D501100AA180/HD_1683052379495_170566274_1.JPEG,24002077,"790  Heritage Vlg. , Unit# B",Southbury,ACTV,03/09/2024,CO,,1398,1398,5,2,2/0,"1 Car Garage, Detached Garage",1972,31,"Bocci Court, Club House, Gardening Area, Golf Course, Health Club, Pool, Shuttle Service, Tennis Courts",166880,,429900,3755,Res,,"Energy Star Rated, Programmable Thermostat, Storm Doors",719,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Shopping/Mall, Tennis Courts",Yes,No,,,Central Air,Hot Air,Electric,,,,"Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/042552649E3ACAF0E063D501100A391F/HD_1693419094124_170569377_1.JPEG,170621872,2  Sawmill Rd.,Sherman,ACTV,01/31/2024,,0.3,1479,1479,5,3,2/0,"2 Car Garage, Detached Garage",1900,69,,195900,,450000,3491,res/bus,,,,No,,No,Per Board of Ed,Sherman,"Basketball Court, Golf Course, Lake, Library, Paddle Tennis, Park, Private School(s), Tennis Courts",No,Yes,"Brook, Walk to Water",01/31/2024,Window Unit,Baseboard,Oil,Per Board of Ed,"Deck, Gutters",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/FB83E5EA593B01C1E053D501100A9A71/HD_1683917690578_170569282_1.JPEG,24000853,"60  Willow St. , Unit# 301",Stonington,ACTV,03/03/2024,CO,,740,740,3,1,1/0,"0 Car Garage, 2 Total Spaces, None, Paved, Unassigned Parking",2011,39,,450000,,480000,7000,Ihrd-4,,Geothermal Heat,560,Yes,Monthly,No,Stonington,Deans Mill,,No,No,,,"Heat Pump, Zoned",Hot Air,Geothermal,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0B1E2125527A855AE0631401100A772C/HD_1701102919928_170572846_1.JPEG,170623505,"1290  North Rd. , Unit# 36",Groton,ACTV,04/03/2024,,0,840,840,4,2,1/0,"0 Car Garage, 2 Total Spaces, On Street Parking",1984,60,,18900,,55000,475,RU-40,,Storm Doors,425,No,Monthly,No,Fitch Senior,Per Board of Ed,"Basketball Court, Medical Facilities, Public Transportation, Walk to Bus Lines",No,No,Not Applicable,04/03/2024,None,Hot Air,Propane,,"Awnings, Shed",,,,
https://smartmls-assets.cdn-connectmls.com/pics/FCEEFAFD147D56E0E053D501100A2BD1/HD_1685474724970_170573564_1.JPEG,24003909,"14  Harbour Vlg. , Unit# B",Branford,ACTV,03/23/2024,CO,,1266,1266,4,2,2/0,"1 Car Garage, Detached Garage",1971,17,Pool,155800,,344900,4657,R-3,,,586,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,Yes,Yes,L. I. Sound Frontage,,Central Air,Baseboard,Electric,,Deck,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0F4FA090F1852D84E0631401100AD50B/HD_1705681858182_170568159_1.JPEG,24005116,28  Talmadge St.,Bristol,ACTV,03/21/2024,,0.17,1093,1093,5,3,1/1,"1 Car Garage, 2 Total Spaces, Detached Garage, Driveway, Off Street Parking",1947,20,,123130,Paved,229900,3737,R-15/R,,,,No,,Yes,Per Board of Ed,Per Board of Ed,Park,No,No,,,None,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/02203C8C86067D94E0631401100A2BCF/HD_1691198685854_170588061_1.JPEG,24008765,143  Timber Rdg.,Southington,NEW,04/07/2024,CO,,2197,1471,5,3,2/1,"1 Car Garage, 1 Total Spaces, Detached Garage, Assigned Parking",1983,1,"Bocci Court, Club House, Gardening Area, Guest Parking, Pool, Tennis Courts",127590,,265000,3874,Per Town,,,385,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Shopping/Mall",Yes,No,Not Applicable,,"Ceiling Fans, Central Air",Hot Air,Natural Gas,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/04608A3D450D22EDE0631401100A388C/HD_1693673790023_170590856_1.JPEG,170614368,381  Salmon Brook St.,Granby,ACTV,03/08/2024,,0.93,2734,2734,8,3,2/0,"1 Car Garage, 13 Total Spaces, Detached Garage, Paved",1840,33,,170170,,394900,5427,C2,"Handicap Parking, Ramps","Extra Insulation, Programmable Thermostat, Thermopane Windows",,No,,No,Granby Memorial,Kelly Lane,"Health Club, Lake, Library, Medical Facilities, Park, Playground/Tot Lot, Public Rec Facilities, Stables/Riding",No,Yes,Brook,,"Central Air, Ductless","Hot Air, Zoned",Propane,Wells Road,"Shed, Porch, Deck, Garden Area",Granby,,,
https://smartmls-assets.cdn-connectmls.com/pics/FD092EFDD3A30445E053D501100A1E85/P_1685615039869_170573768_1.JPEG,24005499,"80  Cosey Beach Ave. , Unit# 4",East Haven,ACTV - HUB,04/01/2024,CO,,1620,1620,6,3,3/0,"1 Car Garage, 3 Total Spaces, Under House Garage, Assigned Parking",1987,15,,221830,,785000,6921,S-1,,,504.72,Yes,Monthly,No,East Haven,Per Board of Ed,,No,Yes,"Beach, L. I. Sound Frontage, Walk to Water, Beach Rights, Water Community, View, Access",,Central Air,Hot Air,Natural Gas,Per Board of Ed,Deck,East Haven,,,
https://smartmls-assets.cdn-connectmls.com/pics/FB92BC64D26DF607E0531401100A45A0/HD_1684003718732_170569894_1.JPEG,170618754,54  Village Rd.,Milford,ACTV,03/23/2024,,0.08,2814,2436,5,3,2/1,"1 Car Garage, Detached Garage",2005,88,None,369320,Paved,889000,10034,R5,,,,No,,No,Per Board of Ed,Per Board of Ed,Public Rec Facilities,No,No,Not Applicable,03/23/2024,Central Air,Hot Air,Natural Gas,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FCAEBBDD6965AA26E0531401100AB3FA/HD_1685217860152_170573247_1.JPEG,24004918,"6  Laconia Ln. , Unit# 6",Milford,ACTV,03/20/2024,CO,,1129,1129,4,2,1/1,"1 Car Garage, Attached Garage",1989,20,,148890,,329900,4045,CDD2,,"Programmable Thermostat, Storm Doors, Storm Windows",308,Yes,Monthly,No,Jonathan Law,Pumpkin Delight,,No,No,,,Central Air,Hot Air,Natural Gas,,Patio,West Shore,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F1103F79A4A3DA7E063D501100AF27A/HD_1705433077680_170573443_3.JPEG,170626888,32  Deer Run Rd.,Wilton,ACTV,03/21/2024,,2.6,3035,3035,8,3,3/0,"1 Car Garage, 4 Total Spaces, Detached Garage, Paved, Driveway",1961,19,,480130,"Private, Paved",2500000,14049,R-2,,,,No,,No,Wilton,Miller-Driscoll,"Golf Course, Health Club, Library, Medical Facilities, Private School(s), Stables/Riding, Tennis Courts",Yes,Yes,"Lake, View, Access",,Central Air,Hot Air,Oil,Cider Mill,,Middlebrook,"Gunite, Heated, Spa, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/0D703F237A13081EE063D501100AD16D/HD_1703625498704_170568117_3.JPEG,24007730,"980  Lindley St. , Unit# 305F",Bridgeport,NEW,04/02/2024,CO,,936,936,4,2,2/0,"10 Car Garage, Under House Garage",1987,6,,49880,,234900,2167,RES,,,275,Yes,Monthly,No,Central,Per Board of Ed,,No,No,,,Central Air,Heat Pump,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/00CCFA7AE75B20FBE0631401100A6823/HD_1689771506143_170572688_1.JPEG,170610976,1 W. Main St.,Hebron,ACTV,01/04/2024,,0.88,3064,3064,10,4,2/1,"0 Car Garage, 4 Total Spaces, Driveway, Paved, Off Street Parking",1790,95,None,223440,"Private, Gravel",289000,7416,HG,Multiple Entries/Exits,,,No,,No,RHAM,Per Board of Ed,"Golf Course, Lake, Park, Public Rec Facilities, Stables/Riding, Tennis Courts",No,No,Not Applicable,,None,"Baseboard, Hot Air, Radiator, Zoned",Oil,Per Board of Ed,"Garden Area, Porch-Enclosed, Porch-Heated, Sidewalk, Stone Wall",RHAM,,3500,
https://smartmls-assets.cdn-connectmls.com/pics/FE07BE4E1F2E66DAE0531401100A83B9/HD_1686680380219_170574763_1.JPEG,24005903,"95  Bee St. , Unit# 7",Meriden,NEW,03/29/2024,CO,,1632,1088,5,2,1/1,"1 Car Garage, Attached Garage",1987,11,,92960,,209900,,Residential,,"Storm Doors, Storm Windows",290,Yes,Monthly,No,Francis T. Maloney,Nathan Hale,"Basketball Court, Golf Course, Medical Facilities",No,No,Not Applicable,,"Ceiling Fans, Central Air",Hot Air,Natural Gas,Per Board of Ed,Deck,Washington,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C3F009ED6F640C2E063D501100A6C70/HD_1702335879526_170580319_1.JPEG,170617738,28  Cathy (lot 12) Ln.,East Windsor,ACTV - UA,01/07/2024,,0.26,1600,1600,4,2,2/0,"2 Car Garage, 4 Total Spaces, Attached Garage",2024,92,None,0,Paved,435900,0,MFDD,,Thermopane Windows,,No,,No,East Windsor,Broad Brook,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FFD27A416A861C40E053D501100AA17A/HD_1688655708220_170581886_1.JPEG,24005904,61  Belvedere (lofton Ii) Dr.,Tolland,NEW,03/29/2024,CO,,1524,1524,5,2,2/1,"2 Car Garage, Attached Garage",2024,10,,0,,435000,0,PUD,,Thermopane Windows,129,Yes,Monthly,No,Tolland,Birch Grove,"Basketball Court, Health Club, Lake, Shopping/Mall",No,No,,,Central Air,Hot Air,Natural Gas,Tolland,"Underground Utilities, Deck, Gutters",Tolland,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E8822ABE0986568E063D501100A4FD5/HD_1704825313375_170578802_3.JPEG,170619005,108  Route 39  N.,Sherman,ACTV,04/06/2024,,12.61,4074,4074,9,4,3/0,"1 Car Garage, Attached Garage",1806,83,,508100,,2185000,9054,RR!,,,,No,,No,Per Board of Ed,Sherman,,Yes,No,Not Applicable,04/06/2024,Central Air,Hot Air,Oil,,"Barn, French Doors, Guest House, Patio, Porch-Enclosed, Terrace",,"Heated, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/FE2EF66196F505CCE0531401100AD55A/HD_1686849413196_170577804_1.JPEG,24008187,"264  Lyman Rd. , Unit# APT 3-2",Wolcott,NEW,04/08/2024,CO,,1082,1082,5,2,1/0,"0 Car Garage, None",1965,0,,62170,,160000,1981,R-40,,,562,Yes,Monthly,No,Wolcott,Per Board of Ed,,No,Yes,"Pond, Beach, View, Access",,Wall Unit,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/007268E1A4CB42E0E0631401100AC7D6/HD_1689342230261_170582099_1.JPEG,170620072,1095  Wayne St.,Bridgeport,ACTV,01/20/2024,,0.22,1879,1879,10,4,2/1,"2 Car Garage, Under House Garage",1942,78,,184580,,400000,8020,RA,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,02/22/2024,Window Unit,Radiator,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F16CC60B33131D2E063D501100A0998/HD_1705444830773_170571048_1.JPEG,24008209,55  Bullard Ct.,Stratford,NEW,04/05/2024,CP,,750,750,4,2,1/0,"0 Car Garage, 2 Total Spaces, None, On Street Parking",1941,4,"Basketball Court, Gardening Area, Guest Parking",,,104900,,Per Town,,"Storm Doors, Storm Windows",528,Yes,Monthly,No,Bunnell,Second Hill Lane,"Basketball Court, Commuter Bus, Park, Playground/Tot Lot, Shopping/Mall",No,No,Not Applicable,,Wall Unit,"Baseboard, Hot Water",Natural Gas,Per Board of Ed,"Shed, Deck",Wooster,,,
https://smartmls-assets.cdn-connectmls.com/pics/020749FA8B9F1E8DE063D501100A2912/HD_1691082505301_170588941_1.JPEG,170625991,210  Kenwood,Griswold,ACTV,03/01/2024,,1.7,4254,2976,9,3,3/0,"3 Car Garage, Detached Garage",1992,39,,429380,,1100000,10765,R60,,Generator Ready,150,Yes,Annually,No,Per Board of Ed,Griswold,,Yes,Yes,Pond,,Central Air,Hot Air,Oil,,"Sidewalk, Shed, Deck, Gutters, Stone Wall, Patio",Griswold,"Vinyl, Salt Water, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/01CC761AB72CF81DE063D501100A59DC/HD_1690832035850_170588070_1.JPEG,24005743,"267  Court D, Building #43, Success Vlg.",Bridgeport,NEW,04/05/2024,CP,,760,760,4,2,1/0,"0 Car Garage, 1 Total Spaces, None, Paved, Off Street Parking, Assigned Parking",1943,3,,,,66500,,Residential,,,567,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Commuter Bus, Medical Facilities, Park, Playground/Tot Lot, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,Window Unit,Radiator,Natural Gas,Per Board of Ed,"Sidewalk, Shed",Per Board of Ed,,,
